ring,tag1,tag2,model,var,avg1,avg2,diff,t,d,g,delta,p,fname1,fname2,combi
R6,P-DSH-F-Rlow-JV14,P-DSH-F-Rlow,pmax,WUE,6.909377037682622,7.128036982556857,-0.2187,-6.1622,-0.0387,-0.0387,-0.0391,0.0,EucFACER6_P-DSH-F-Rlow-JV14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV14,P-DSH-F-Rlow,pmax,gs,0.08758347041989925,0.08847649665148452,-0.0009,-1.8341,-0.0109,-0.0109,-0.011000000000000001,0.0666,EucFACER6_P-DSH-F-Rlow-JV14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV14,P-DSH-F-Rlow,pmax,ksc,1.0683153366080114,1.0683096446062854,0.0,0.0152,0.0001,0.0001,0.0001,0.9878,EucFACER6_P-DSH-F-Rlow-JV14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV14,P-DSH-F-Rlow,pmax,sw,0.23872236360531976,0.2384200776121633,0.0003,0.9795,0.0058,0.0058,0.0058,0.3274,EucFACER6_P-DSH-F-Rlow-JV14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,An,6.876470222553087,7.1345706082150055,-0.2581,-10.4294,-0.0619,-0.0619,-0.0621,0.0,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Ci,22.932049318495807,22.61522020764141,0.3168,4.6825,0.0278,0.0278,0.0278,0.0,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,E,1.2186524386381137,1.2266542492941883,-0.008,-1.81,-0.0107,-0.0107,-0.0107,0.0703,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Es,0.04251176895620702,0.04202849187674442,0.0005,0.677,0.004,0.004,0.004,0.4984,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Jmax25,148.26442822869254,153.44813516918018,-5.1837,-89.7601,-0.5329999999999999,-0.5329999999999999,-0.3769,0.0,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Pleaf,-1.6006503507600438,-1.6157856512451343,0.0151,2.9914,0.0178,0.0178,0.0178,0.0028,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Ps,-0.3228624503798439,-0.3252310904151208,0.0024,0.5717,0.0034,0.0034,0.0034,0.5675,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Tleaf,18.820622518457423,18.822445999981166,-0.0018,-0.0347,-0.0002,-0.0002,-0.0002,0.9724,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,Vmax25,98.87626348764692,96.58651951988341,2.2897,89.7601,0.5329999999999999,0.5329999999999999,0.3769,0.0,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,WUE,6.9205273770179785,7.128036982556857,-0.2075,-5.8125,-0.0365,-0.0365,-0.0367,0.0,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,gs,0.08752257701710428,0.08847649665148452,-0.001,-1.9622,-0.0117,-0.0117,-0.0117,0.0497,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,ksc,1.0682784764369992,1.0683096446062854,-0.0,-0.0833,-0.0005,-0.0005,-0.0005,0.9336,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV21,P-DSH-F-Rlow,pmax,sw,0.2387680342831616,0.2384200776121633,0.0003,1.1273,0.0067,0.0067,0.0067,0.2596,EucFACER6_P-DSH-F-Rlow-JV21.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV21_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,An,6.8788167884166205,7.1345706082150055,-0.2558,-10.3441,-0.0614,-0.0614,-0.0617,0.0,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Ci,22.927702993411483,22.61522020764141,0.3125,4.6172,0.0274,0.0274,0.0274,0.0,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,E,1.2187697954241037,1.2266542492941883,-0.0079,-1.7838,-0.0106,-0.0106,-0.0106,0.0745,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Es,0.042634912292335736,0.04202849187674442,0.0006,0.8486,0.005,0.005,0.005,0.3961,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Jmax25,148.4954874450636,153.44813516918018,-4.9526,-89.8142,-0.5333,-0.5333,-0.3771,0.0,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Pleaf,-1.6009727941119527,-1.6157856512451343,0.0148,2.9264,0.0174,0.0174,0.0174,0.0034,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Ps,-0.3229870761080443,-0.3252310904151208,0.0022,0.5415,0.0032,0.0032,0.0032,0.5881,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Tleaf,18.820623276495663,18.822445999981166,-0.0018,-0.0346,-0.0002,-0.0002,-0.0002,0.9724,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,Vmax25,98.77420014709729,96.58651951988341,2.1877,89.8142,0.5333,0.5333,0.3771,0.0,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,WUE,6.934040227246759,7.128036982556857,-0.19399999999999998,-5.3998,-0.0339,-0.0339,-0.0339,0.0,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,gs,0.08749396943349355,0.08847649665148452,-0.001,-2.0219,-0.012,-0.012,-0.0121,0.0432,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,ksc,1.0682467227200056,1.0683096446062854,-0.0001,-0.1679,-0.001,-0.001,-0.001,0.8667,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV28,P-DSH-F-Rlow,pmax,sw,0.23874117302813386,0.2384200776121633,0.0003,1.0403,0.0062,0.0062,0.0062,0.2982,EucFACER6_P-DSH-F-Rlow-JV28.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV28_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,An,6.874832399242548,7.1345706082150055,-0.2597,-10.5167,-0.0625,-0.0625,-0.0628,0.0,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Ci,22.931753809498506,22.61522020764141,0.3165,4.6758,0.0278,0.0278,0.0278,0.0,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,E,1.2187281572503998,1.2266542492941883,-0.0079,-1.7942,-0.0107,-0.0107,-0.0107,0.0728,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Es,0.042596046298745895,0.04202849187674442,0.0006,0.7946,0.0047,0.0047,0.0047,0.4268,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Jmax25,148.47341574725482,153.44813516918018,-4.9747,-91.3618,-0.5425,-0.5425,-0.3836,0.0,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Pleaf,-1.6015360494942583,-1.6157856512451343,0.0142,2.815,0.0167,0.0167,0.0168,0.0049,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Ps,-0.3232081351594957,-0.3252310904151208,0.002,0.488,0.0029,0.0029,0.0029,0.6255,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Tleaf,18.820625022524254,18.822445999981166,-0.0018,-0.0346,-0.0002,-0.0002,-0.0002,0.9724,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,Vmax25,98.78394964437706,96.58651951988341,2.1974,91.3618,0.5425,0.5425,0.3836,0.0,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,WUE,6.92666036942624,7.128036982556857,-0.2014,-5.629,-0.0353,-0.0353,-0.0354,0.0,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,gs,0.08753086174868417,0.08847649665148452,-0.0009,-1.9465,-0.0116,-0.0116,-0.0117,0.0516,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,ksc,1.0682215806581703,1.0683096446062854,-0.0001,-0.2348,-0.0014,-0.0014,-0.0014,0.8144,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-JV35,P-DSH-F-Rlow,pmax,sw,0.2387304849566705,0.2384200776121633,0.0003,1.0058,0.006,0.006,0.006,0.3145,EucFACER6_P-DSH-F-Rlow-JV35.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-JV35_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,An,7.138591866490256,7.1345706082150055,0.004,0.1618,0.001,0.001,0.001,0.8715,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Ci,22.665907923069486,22.61522020764141,0.0507,0.7475,0.0044,0.0044,0.0044,0.4548,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,E,1.241807321437011,1.2266542492941883,0.0152,3.3997,0.0202,0.0202,0.02,0.0007,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Es,0.041794253565341735,0.04202849187674442,-0.0002,-0.3286,-0.002,-0.002,-0.0019,0.7425,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Jmax25,153.44813516918018,153.44813516918018,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Pleaf,-1.6749333218199447,-1.6157856512451343,-0.0591,-11.4263,-0.0679,-0.0679,-0.0666,0.0,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Ps,-0.344738462656186,-0.3252310904151208,-0.0195,-4.6011,-0.0273,-0.0273,-0.0267,0.0,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Tleaf,18.822263772731386,18.822445999981166,-0.0002,-0.0035,-0.0,-0.0,-0.0,0.9972,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,Vmax25,96.58651951988341,96.58651951988341,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,WUE,7.074959532915976,7.128036982556857,-0.0531,-1.4831,-0.0093,-0.0093,-0.0093,0.138,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,gs,0.08957893475971279,0.08847649665148452,0.0011,2.2401,0.0133,0.0133,0.0132,0.0251,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,ksc,1.0477377550402454,1.0683096446062854,-0.0206,-51.4587,-0.3056,-0.3056,-0.2872,0.0,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg14,P-DSH-F-Rlow,pmax,sw,0.23702061010646794,0.2384200776121633,-0.0014,-4.5147,-0.0268,-0.0268,-0.0267,0.0,EucFACER6_P-DSH-F-Rlow-Leg14.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,An,7.1386261419393335,7.1345706082150055,0.0041,0.1632,0.001,0.001,0.001,0.8704,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Ci,22.656617225036243,22.61522020764141,0.0414,0.6107,0.0036,0.0036,0.0036,0.5414,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,E,1.2391723416264442,1.2266542492941883,0.0125,2.8106,0.0167,0.0167,0.0166,0.0049,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Es,0.0420524211303118,0.04202849187674442,0.0,0.0335,0.0002,0.0002,0.0002,0.9733,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Jmax25,153.44813516918018,153.44813516918018,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Pleaf,-1.6763449138610873,-1.6157856512451343,-0.0606,-11.7023,-0.0695,-0.0695,-0.0683,0.0,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Ps,-0.343949140216187,-0.3252310904151208,-0.0187,-4.417,-0.0262,-0.0262,-0.0257,0.0,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Tleaf,18.822290179273924,18.822445999981166,-0.0002,-0.003,-0.0,-0.0,-0.0,0.9976,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,Vmax25,96.58651951988341,96.58651951988341,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,WUE,7.094980411857005,7.128036982556857,-0.0331,-0.9183,-0.0058,-0.0058,-0.0057,0.3585,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,gs,0.08932490576533271,0.08847649665148452,0.0008,1.7259,0.0102,0.0102,0.0102,0.0844,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,ksc,1.0438099831960863,1.0683096446062854,-0.0245,-61.5037,-0.3652,-0.3652,-0.3442,0.0,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,sw,0.2372068572219231,0.2384200776121633,-0.0012,-3.9121,-0.0232,-0.0232,-0.0231,0.0001,EucFACER6_P-DSH-F-Rlow-Leg30.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,An,7.1340084974868665,7.1345706082150055,-0.0006,-0.0226,-0.0001,-0.0001,-0.0001,0.9819,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Ci,22.63361326738536,22.61522020764141,0.0184,0.2714,0.0016,0.0016,0.0016,0.7861,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,E,1.2349824348087632,1.2266542492941883,0.0083,1.8731,0.0111,0.0111,0.0111,0.0611,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Es,0.04216316611789535,0.04202849187674442,0.0001,0.18899999999999997,0.0011,0.0011,0.0011,0.8501,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Jmax25,153.44813516918018,153.44813516918018,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Pleaf,-1.6752598530969944,-1.6157856512451343,-0.0595,-11.5182,-0.0684,-0.0684,-0.0673,0.0,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Ps,-0.3412969422872931,-0.3252310904151208,-0.0161,-3.8001,-0.0226,-0.0226,-0.0221,0.0001,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Tleaf,18.822844507041616,18.822445999981166,0.0004,0.0076,0.0,0.0,0.0,0.9940000000000001,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Vmax25,96.58651951988341,96.58651951988341,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,WUE,7.108352306160471,7.128036982556857,-0.0197,-0.5472,-0.0034,-0.0034,-0.0034,0.5842,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,gs,0.08899034022890538,0.08847649665148452,0.0005,1.0482,0.0062,0.0062,0.0062,0.2946,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R6,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,ksc,1.0401696378007566,1.0683096446062854,-0.0281,-72.1924,-0.4287,-0.4287,-0.4111,0.0,EucFACER6_P-DSH-F-Rlow-Leg60.csv,EucFACER6_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
